Date,GRUB,GEUR,GUSD
2016-08-21,0.0,0.0,0.0
2016-08-22,0.0,0.0,0.0
2016-08-23,-0.001726256113705713,-0.0009614284819779604,0.0034159755798807484
2016-08-24,-0.0033947979085246337,0.009028377408214426,0.003455838384563611
2016-08-25,0.0020316071666113314,0.0,0.0051870799094590105
2016-08-26,0.002824062876619135,0.0017234345959326594,0.002506843970058881
2016-08-27,0.0004975372011685483,-0.0020866417187849536,-0.0030704696350704035
2016-08-28,0.0,0.0,0.0
2016-08-29,0.0,0.0,0.0
2016-08-30,-0.002157784627290478,-0.005692312553794326,0.0032237459158661803
2016-08-31,0.0020914606345617394,-0.0017369050897396347,0.00020433183561073063
2016-09-01,-0.0031887358448242312,-0.0003660489631356998,0.00137814890505627
2016-09-02,-0.00013308490836788246,-0.00022884866337822085,0.00040797593507905
2016-09-03,-0.004903196894858143,0.008296532978883461,0.0040198502165802365
2016-09-04,0.0,0.0,0.0
2016-09-05,0.0,0.0,0.0
2016-09-06,0.011039915272802537,-0.006330143869217517,-0.005448494778159615
2016-09-07,0.0006611789060331378,0.0002740727223440514,0.0013776566711923178
2016-09-08,0.002739230438388519,0.0030553869221599025,-0.0038827064206379386
2016-09-09,0.0034217313111613175,-0.0010022323284374236,-0.003281381123177534
2016-09-10,-0.003586532972735071,0.0005923495947015529,0.00025674600259142466
2016-09-11,0.0,0.0,0.0
2016-09-12,0.0,0.0,0.0
2016-09-13,-0.00784291790949728,0.003501356372466031,0.0051211255466429165
2016-09-14,0.0026542815848727233,-0.0031370078690957067,-0.0007153807152307374
2016-09-15,-0.0019568504279267687,-0.00018215765795616043,-0.00015336247250358477
2016-09-16,-0.0035253462079695447,0.0006829201931743351,0.0007154903969565202
2016-09-17,0.0011986815939304609,-0.0013207334266414127,-0.002557676978726746
2016-09-18,0.0,0.0,0.0
2016-09-19,0.0,0.0,0.0
2016-09-20,-0.00023296447397156276,-0.0068134794990382394,-0.000666068937139353
2016-09-21,0.0008982783603271502,0.0013755791063572256,-0.001538777488694663
2016-09-22,0.004015736442101957,-0.005974557043025713,-0.001232729109828035
2016-09-23,0.0032076216718665567,0.0011517288721579304,-0.00634169844682531
2016-09-24,-0.0010900983819594945,-0.0034129725962399574,-0.0006208609470958909
2016-09-25,0.0,0.0,0.0
2016-09-26,0.0,0.0,0.0
2016-09-27,-0.0038744977685026293,0.0033669289007650376,0.0007243003058641531
2016-09-28,0.003973646739913299,-0.0016128664126282052,-0.002848488343923066
2016-09-29,-0.0013558875698632406,-0.0021699493728999956,0.0025381381629807276
2016-09-30,0.008173534396860346,-0.0012024234903859955,-0.0034202240938291037
2016-10-01,-0.002234490940239908,-0.0027339513333598255,0.00020761964156399906
2016-10-02,0.0,0.0,0.0
2016-10-03,0.0,0.0,0.0
2016-10-04,0.007178593475765613,-0.0017648156168873503,-0.005673109654119083
2016-10-05,0.0029352313814122338,-0.004005594549958752,0.0009912096176341522
2016-10-06,-0.00019541427889180945,0.0038661342610498335,-0.00010429159940617412
2016-10-07,0.00013028042880684385,-0.0027466789456733064,-0.0010435146517202697
2016-10-08,0.001041632853531096,-0.007909619314425515,-0.0003654875383328901
2016-10-09,0.0,0.0,0.0
2016-10-10,0.0,0.0,0.0
2016-10-11,-0.0017909772123120293,0.00510862780012834,-0.0006268610141020858
2016-10-12,0.0017259069363910694,-0.0061899377007430855,-0.00036585047576640303
2016-10-13,-0.0023453543439238504,-0.0033925490767715972,0.003079414735443773
2016-10-14,-0.00605160414737991,0.0032043757686000367,0.0060269315285944045
2016-10-15,0.0031121546469973713,-0.002543811433926605,-0.002801122279711779
2016-10-16,0.0,0.0,0.0
2016-10-17,0.0,0.0,0.0
2016-10-18,-0.002948115342812375,-0.003212550596811765,-0.00015584820416482506
2016-10-19,0.0010492148246043374,-0.00018929534863220397,-0.0032784355334073007
2016-10-20,0.002520170872532678,-0.00526729098797816,-0.003759991896454976
2016-10-21,-0.0023890963892699508,-0.004960422267007621,-0.002566992006019813
2016-10-22,-0.00058997051858716,-0.007005450654717623,-0.0008396306118793252
2016-10-23,0.0,0.0,0.0
2016-10-24,0.0,0.0,0.0
2016-10-25,0.001965216314905351,-0.0030864222031895027,-0.0013133357985574182
2016-10-26,0.0017980618473621938,-0.001498417275309415,-0.0009992900613294245
2016-10-27,-0.0022562670003681146,0.003428547193182685,0.000683832645464061
2016-10-28,-0.008217783410503431,0.004329219325893912,0.004407373732858911
2016-10-29,0.00029701500144109255,-0.0006722043754343224,-0.001886496393470844
2016-10-30,0.0,0.0,0.0
2016-10-31,0.0,0.0,0.0
2016-11-01,-0.005260296979039299,0.0031171347623158694,-0.0005771400249394599
2016-11-02,-0.00019904458664439628,0.0007658067669529896,-0.0007350239213684315
2016-11-03,-0.0038226981581736532,0.008432837795653368,0.00010503650028038289
2016-11-04,-0.0009996335509702406,0.0037409774894353307,-0.00015755888796018693
2016-11-05,-0.003439700163769865,-0.00023635633190450387,0.0006825759630746608
2016-11-06,0.0,0.0,0.0
2016-11-07,0.0,0.0,0.0
2016-11-08,0.0,0.0,0.0
2016-11-09,0.0005350991733311507,-0.004169041475267655,0.0005247415768201492
2016-11-10,-0.002980129112111767,0.012642870544347647,0.0011010618493428608
2016-11-11,0.010408420626855803,-0.021177094789217206,0.0013615418944573302
2016-11-12,-0.01343109295344194,0.01208847768441044,0.016813223623332187
2016-11-13,0.0,0.0,0.0
2016-11-14,0.0,0.0,0.0
2016-11-15,-6.727437857826771e-05,-0.0008992167954882933,0.007842373416036255
2016-11-16,0.005066529871007374,-0.0005209690141274025,-0.00025531697741266015
2016-11-17,0.009228015847020184,-0.01033317924988116,-0.004247812114110315
2016-11-18,-0.0008957452701437402,0.002151618129072093,0.003379246470031042
2016-11-19,-0.0017939012185691724,-0.009791294925757265,0.0004088307497665171
2016-11-20,0.0,0.0,0.0
2016-11-21,0.0,0.0,0.0
2016-11-22,0.005471289450589755,-0.0034787685466961316,-0.005687510527849131
2016-11-23,0.009183889168388552,-0.0021318870422398065,-0.0007196463762827789
2016-11-24,-0.0016724879691791786,0.004983439202851224,0.0034393401630129303
2016-11-25,-0.0019054508212684818,-0.0007242003937517448,0.006792498218267955
2016-11-26,0.0005260043516637246,0.004770058913295463,-0.0005600387082200676
2016-11-27,0.0,0.0,0.0
2016-11-28,0.0,0.0,0.0
2016-11-29,-0.004876129851250014,0.006611435954444298,0.0014757896879666558
2016-11-30,0.0027704503208363473,-0.0019118636929583348,0.0027422320657761205
2016-12-01,-0.0006259781112075665,0.006247784720628412,0.0038467426085451234
2016-12-02,0.014006839594067887,-0.010418752246001457,-0.008523211254152022
2016-12-03,-0.0017564407325942866,0.00975290993090414,0.0038647391098889155
2016-12-04,0.0,0.0,0.0
2016-12-05,0.0,0.0,0.0
2016-12-06,0.00409357296790177,-0.005821182579881928,0.00015224948645201452
2016-12-07,-0.00032427524766939,0.014254054232638792,-0.0005075884581850461
2016-12-08,0.0039166865095462,0.001084470955237199,0.00471065832466902
2016-12-09,0.006472514505617298,0.001977308680576336,-0.0021752885775087726
2016-12-10,0.0016676826288994976,-0.013971668703311884,-0.000354565028407441
2016-12-11,0.0,0.0,0.0
2016-12-12,0.0,0.0,0.0
2016-12-13,0.017250296713615866,-0.014943939058814911,-0.00977455218996556
2016-12-14,0.00678011260776108,0.005263042978430142,-0.001074911167405143
2016-12-15,0.006019511353495879,0.0025010835028047088,0.001126068604428694
2016-12-16,-0.003676016600584723,-0.005153285178028726,0.010229877745940955
2016-12-17,-0.0036582546856103997,-0.00537414447956097,-0.0011652946220476249
2016-12-18,0.0,0.0,0.0
2016-12-19,0.0,0.0,0.0
2016-12-20,-0.0006266842343346549,0.001600737651111847,-0.0005577952022112561
2016-12-21,0.000720653005448835,-0.007199174978739824,0.0004057000917757493
2016-12-22,0.0035330754152818607,-0.005482684577945683,-0.007430059626960693
2016-12-23,-0.0007805792293931056,-0.0007857002957718204,-0.00414609147150054
2016-12-24,-0.00021867141583147847,-0.0008846513576406071,-0.00082101810851607
2016-12-25,0.0,0.0,0.0
2016-12-26,0.0,0.0,0.0
2016-12-27,-0.001876290499791499,0.001964830183147958,-0.0023641887971417768
2016-12-28,0.0023135855247203457,-0.00019630938421891686,0.0037492660955484483
2016-12-29,0.004984123457095714,0.0027448306616563193,0.0006149746516780423
2016-12-30,0.007984939210253821,0.0009784736592799222,0.003375616953320929
2016-12-31,0.0,0.0,0.0
2017-01-01,0.0,0.0,0.0
2017-01-02,0.0,0.0,0.0
2017-01-03,0.0,0.0,0.0
2017-01-04,-0.00922864312033397,0.004634719846562251,0.004127289240169796
2017-01-05,0.004810760531221197,-0.000535553458600139,0.0020826462204810428
2017-01-06,0.01034969965349052,0.008824299684872057,-0.0027439041605965067
2017-01-07,0.004158900217925598,-0.0019327412278521605,-0.005868711187098218
2017-01-08,0.0,0.0,0.0
2017-01-09,0.0,0.0,0.0
2017-01-10,-0.0014047519564044965,-0.0012582879267512331,0.0030152060661663973
2017-01-11,0.0010384851269276362,0.007718320998501331,0.0021918096294026627
2017-01-12,-3.0528292097136134e-05,-0.00033643332929748,0.0028980369572377926
2017-01-13,0.004447294789286855,-0.0013950022706259164,-0.007900344361406228
2017-01-14,-0.001490381235496889,-0.0016380020042384695,-0.001690097967026929
2017-01-15,0.0,0.0,0.0
2017-01-16,0.0,0.0,0.0
2017-01-17,-0.002102473465187877,-0.001978812875727638,0.001997081852783842
2017-01-18,0.0009451364291420789,0.0031353280393290606,-0.0021508688580851483
2017-01-19,0.0015529608334120927,0.0006740166833572269,-0.0034407531698474637
2017-01-20,-0.003902206036935288,-0.0028435809699944026,0.001696178865195606
2017-01-21,-0.005482654590175222,0.0016878455047414059,-0.0025196053951756564
2017-01-22,-0.004124097929479955,-0.0020740390890729007,-0.0031971974429675365
2017-01-23,0.0,0.0,0.0
2017-01-24,0.0027410356095245773,0.0036147230722160914,-0.0005683139312372924
2017-01-25,0.0027948850331334756,-0.00192622615659336,-0.0020693230353677574
2017-01-26,0.00021466795549879094,-0.0033798496758434323,-0.0012436523522303445
2017-01-27,-0.0064910322811394024,0.0031388103129485704,0.0018131431910536012
2017-01-28,-0.007714629372625085,-0.0020270277210879934,0.0037711526031080967
2017-01-29,0.0,0.0,0.0
2017-01-30,0.0,0.0,0.0
2017-01-31,0.000652934341113594,0.0011588046296970402,-0.0019096287189458937
2017-02-01,0.0015839250481382776,-0.0009655772487759931,-5.166223233649008e-05
2017-02-02,-0.0034505839605632207,0.00856103728135022,0.00046486403564356026
2017-02-03,0.003946985062838949,-0.0002873838510056056,-0.0010850190942787474
2017-02-04,0.007785987550279858,-0.00725982178437723,-0.003988505973813577
2017-02-05,0.0,0.0,0.0
2017-02-06,0.0,0.0,0.0
2017-02-07,0.002182769293362514,-0.008090933409006063,-0.007606580387800859
2017-02-08,-0.004740512479112403,-0.0037038884392829557,0.0029765812206669733
2017-02-09,-0.0032451004324758315,0.00043933514655544265,0.0024477266602182884
2017-02-10,0.0030599495339650915,-0.002589978724409468,-0.0051628494643567915
2017-02-11,-0.0020698504431815685,-0.008698484705861721,-0.00513708735731592
2017-02-12,0.0,0.0,0.0
2017-02-13,0.0,0.0,0.0
2017-02-14,0.006411859204884257,-0.00738156976807151,-0.007225960395319801
2017-02-15,0.0011976600998593674,-0.007737079053674818,-0.0046160050128311895
2017-02-16,0.006790262830832114,-0.012099361155659568,-0.00822346707205956
2017-02-17,-0.004460474216847661,0.0036452045223308357,0.0013395849290563455
2017-02-18,-0.004972691197226371,0.008253695572218667,0.0029941742948742848
2017-02-19,0.0,0.0,0.0
2017-02-20,0.0,0.0,0.0
2017-02-21,-0.00487384517137703,-0.0008524081043623058,0.002825538331930879
2017-02-22,0.0017301576905308408,-0.005129763813767549,-0.001758359318104484
2017-02-23,0.00624684689552043,-0.006830109272040138,-0.0014943697075658587
2017-02-24,-0.005814774794483419,0.00425532557013827,0.0016543483774177094
2017-02-25,0.00027766208702625835,0.004690227222746736,0.0010658709173667097
2017-02-26,0.0,0.0,0.0
2017-02-27,0.0,0.0,0.0
2017-02-28,0.0027723888009746483,0.0009052505144446828,0.002340924669773703
2017-03-01,0.001076078872802673,0.004013450428194394,0.0021763949456541022
2017-03-02,-0.002184112227164479,0.0003003604347771452,0.0050774954380701795
2017-03-03,0.0019689890683269344,0.0012005403873041963,0.002476487816259653
2017-03-04,-0.0009532449484912889,0.006378653211575468,0.007288394479414848
2017-03-05,0.0,0.0,0.0
2017-03-06,0.0,0.0,0.0
2017-03-07,0.004481559468347079,0.0035701927147140846,-0.005763402729082349
2017-03-08,0.0014384308284414607,-0.003967668747174288,-0.0004204551488860127
2017-03-09,0.0,0.0,0.0
2017-03-10,-0.005243400284510093,0.0014897212011207057,0.005399892541346682
2017-03-11,-0.005209228085565783,0.006873559019091462,0.0007839653366216139
2017-03-12,0.0,0.0,0.0
2017-03-13,0.0,0.0,0.0
2017-03-14,-0.00015453323267902925,0.008049518284441842,-0.0009931266007183438
2017-03-15,0.003394226907155456,-0.004163917153464895,0.0010976088910652382
2017-03-16,-0.0016648172546638415,-0.0006874877505115232,0.0004700352612978115
2017-03-17,0.005722740373545212,-0.0007862794645590318,-0.008968669982760488
2017-03-18,0.0012570711900511137,0.0007371551062361782,-0.0038004796337741576
2017-03-19,0.0,0.0,0.0
2017-03-20,0.0,0.0,0.0
2017-03-21,0.005713515596208805,-0.005072777998743144,-0.004239764684791319
2017-03-22,0.0006700371816736887,0.000641674298282716,-0.0017009518798331484
2017-03-23,-0.005924043219657012,0.003595620177232552,0.003027810339500178
2017-03-24,0.0013772631371969917,-0.0006393704877836745,-0.0006366723474825372
2017-03-25,0.002352259405343275,-0.0028575671019112773,-0.001806109388707706
2017-03-26,0.0,0.0,0.0
2017-03-27,0.0,0.0,0.0
2017-03-28,0.0032595645206597106,0.004086763116747907,-0.004049019916473147
2017-03-29,0.0009423782065693372,-0.00019656985664554913,0.0008537887391644135
2017-03-30,0.0005164112570906781,-0.0051738271070564295,0.001012928248675961
2017-03-31,0.008045777046887881,-0.006492724714243664,-0.002507537259689493
2017-04-01,0.007921784210561979,-0.005434660498141501,5.341737668522223e-05
2017-04-02,0.0,0.0,0.0
2017-04-03,0.0,0.0,0.0
2017-04-04,-0.0018547885773350533,0.0007996002425026956,0.0029868281845426767
2017-04-05,-5.98892049887075e-05,0.003341399014418511,0.00483464881134113
2017-04-06,0.00698281014628519,-9.958175670450335e-05,-0.0031850541842468392
2017-04-07,-0.0039031706908768003,0.001741250657605316,0.003926776072556401
2017-04-08,-0.006589414923170307,0.0006459788045448258,0.002961398250983536
2017-04-09,0.0,0.0,0.0
2017-04-10,0.0,0.0,0.0
2017-04-11,-0.003371364681483921,0.00014901279053999793,0.004688537496955326
2017-04-12,0.004092323588016476,-0.0024366604959859027,-0.003211120596727928
2017-04-13,0.00015013437054338247,-0.00024897298771719094,-0.002851261237848008
2017-04-14,0.0005402971765835512,0.00034854482888278305,-0.0024882878074138992
2017-04-15,0.003624440457708656,-0.005491227855816233,-0.00254763685376644
2017-04-16,0.0,0.0,0.0
2017-04-17,0.0,0.0,0.0
2017-04-18,0.0005380522638324673,0.00185041687166931,0.00042505712344979716
2017-04-19,0.0021791378643732377,-0.00029983509294641763,-0.0014884910514989926
2017-04-20,-0.0016115077049840335,0.007667451056431912,0.000106394297366008
2017-04-21,-0.004490084473632633,0.0022789209763854385,0.0014352161932041463
2017-04-22,0.000659808679426927,-0.004264821738276347,-0.0033520476197909164
2017-04-23,0.0,0.0,0.0
2017-04-24,0.0,0.0,0.0
2017-04-25,0.0,0.0,0.0
2017-04-26,0.0,0.0,0.0
2017-04-27,-0.005320840438054757,0.014162236161174641,-0.0036842287448459565
2017-04-28,-0.006713870256649391,0.0024469034426559504,0.003684228744845945
2017-04-29,-0.0021871876029872493,-0.0022019434923828103,-0.0012265686949613692
2017-04-30,-0.002435832279486867,-0.002108619145885985,-0.002564651972096429
2017-05-01,0.0,0.0,0.0
2017-05-02,0.0,0.0,0.0
2017-05-03,3.0484551955725464e-05,0.000245416841735125,-0.0005886602797550355
2017-05-04,-0.0008844295244013352,0.0022060454567681903,0.0018718084455450865
2017-05-05,-0.0017712091602956935,0.004690027650144635,0.006284974083901723
2017-05-06,-0.010322989455584335,0.01158155072142472,0.00529550061882787
2017-05-07,0.0030834719629873712,-0.001349918245684394,-0.005826596281638114
2017-05-08,0.0,0.0,0.0
2017-05-09,0.0,0.0,0.0
2017-05-10,0.0,0.0,0.0
2017-05-11,-0.00040031409794162614,-0.010085422957240076,0.0016454792852590102
2017-05-12,0.009166922474317586,-0.007238611280210672,-0.007239079891128368
2017-05-13,-0.0005494841093137147,-0.0012279281485923237,0.0007476236597297399
2017-05-14,0.0,0.0,0.0
2017-05-15,0.0,0.0,0.0
2017-05-16,0.0050560536559068805,4.914608675279248e-05,-0.007178858645931951
2017-05-17,0.0003948787317991658,0.004511138374985121,-0.0037707435327122584
2017-05-18,-0.005176152591451379,0.008670715338689136,0.0029101119912361417
2017-05-19,-0.008368762727693444,0.008211416472002693,0.005206248509182941
2017-05-20,0.0031656781159010174,-0.0017814588596382283,-0.0038080981416064768
2017-05-21,0.0,0.0,0.0
2017-05-22,0.0,0.0,0.0
2017-05-23,0.005142028959546509,-0.0018329158131714664,-0.004524163476939568
2017-05-24,-0.0004885794649529611,0.0058247450888712395,-5.398256364507001e-05
2017-05-25,0.005573929725943653,-0.005728192032892004,0.00016193894937013015
2017-05-26,0.0026693375876680626,0.0041910604015764135,-0.0003778983498422812
2017-05-27,-0.00644281213614317,0.0031677492292049992,0.004202818837972216
2017-05-28,0.0,0.0,0.0
2017-05-29,0.0,0.0,0.0
2017-05-30,0.0018276528892616911,-0.0025430045132075743,0.0014507162096177948
2017-05-31,0.003918178961389889,-0.002308692286096745,0.0009123353733422202
2017-06-01,-0.001577574503505316,0.005474466227082548,0.001661530597977494
2017-06-02,0.000728420573667287,0.0020571709204399856,-0.0020370973057211887
2017-06-03,-0.0012143292324019422,0.0006688643887984262,0.001608579435325495
2017-06-04,0.0,0.0,0.0
2017-06-05,0.0,0.0,0.0
2017-06-06,0.0008501852701333549,0.003528013194551894,-0.0008039662767225966
2017-06-07,-9.105671321906531e-05,0.0,0.0012860359719095475
2017-06-08,0.0011224537407949898,0.0006660640619240559,-0.00010710651753400431
2017-06-09,-0.002671687787500954,0.00256495651952245,0.0032615989347215954
2017-06-10,0.0008812313498551522,-0.004516826887607397,0.001333653607825016
2017-06-11,0.0,0.0,0.0
2017-06-12,0.0,0.0,0.0
2017-06-13,-0.0023415297535631335,0.0018091796974345487,5.3309166523834565e-05
2017-06-14,0.0031005891636329665,-0.0004757826714549681,-0.00047988483685066144
2017-06-15,-0.0005768325979274156,0.0016642499264579017,0.0011193732679163155
2017-06-16,-0.0036813403913166782,0.0010921437966788473,0.003669143463880727
2017-06-17,-0.003541988435874884,-0.0002847921036905664,0.001803044450924225
2017-06-18,0.0,0.0,0.0
2017-06-19,0.0,0.0,0.0
2017-06-20,-0.002296774808061365,0.0040270100613071895,0.0011120232023110706
2017-06-21,-0.0059038946433142645,0.00250277560812646,0.006383393256440424
2017-06-22,-0.011258201935025814,0.00943513934864471,0.010618642994374738
2017-06-23,0.0010910395570973373,0.007076379622192044,0.004671935408133989
2017-06-24,0.006583261362635437,-0.0005568445619526166,-0.0012955719170258853
2017-06-25,0.0,0.0,0.0
2017-06-26,0.0,0.0,0.0
2017-06-27,0.00786155452451678,-0.0013469892187348113,-0.0032723052183815716
2017-06-28,0.003280450554316198,0.0011148791046551832,0.0014556800075042925
2017-06-29,-0.00570938993355317,0.020586124216604627,0.004871485587462306
2017-06-30,0.00772749237973877,0.004583105016030523,-0.0003619535187788128
2017-07-01,-0.0009779652990568762,0.002486944828171778,0.003974301342056874
2017-07-02,0.0,0.0,0.0
2017-07-03,0.0,0.0,0.0
2017-07-04,0.0,0.0,0.0
2017-07-05,0.0032663307273273615,-0.0032568898377879243,0.0014927296556385286
2017-07-06,3.0476190478394743e-05,0.006413173457248233,0.005897604211634824
2017-07-07,-0.0020744996609649634,0.007311252824173335,0.007995764632735198
2017-07-08,-0.0011917313598181131,0.006947565132808998,0.0008619597440763835
2017-07-09,0.0,0.0,0.0
2017-07-10,0.0,0.0,0.0
2017-07-11,0.00039740161012127097,-0.0012434498449118757,0.00015203344765130913
2017-07-12,-0.004871407785980559,0.00199764787981882,0.0030358250395243497
2017-07-13,0.001595777666324809,0.004469132861668431,-0.000707535279933337
2017-07-14,0.005229769546427096,-0.0060225139964309,-0.0027337636627642655
2017-07-15,0.0025894517218500433,-0.004273130333708545,-0.004114709521378716
2017-07-16,0.0,0.0,0.0
2017-07-17,0.0,0.0,0.0
2017-07-18,0.004765310339447678,-0.0038883599461535267,-0.006741942897561381
2017-07-19,-0.004035383299739971,0.006650177372740342,0.0004098990680950775
2017-07-20,0.0008812849095750741,-0.0005339503553042098,-0.0014353824169487039
2017-07-21,0.00021260763341500168,-0.0033436646474919764,-0.0014374457015889498
2017-07-22,-0.0024020565846728523,0.0062768697192799984,-0.0058738833354086565
2017-07-23,0.0,0.0,0.0
2017-07-24,0.0,0.0,0.0
2017-07-25,-0.008192006687005827,0.0042953680566350854,0.004588701305282576
2017-07-26,-0.001689526873704205,0.0015012365942031862,0.0009254975209429712
2017-07-27,0.0005225222575048434,0.00026469031387984333,0.002412546405383926
2017-07-28,0.004904525050570213,0.004401221839835193,-0.003852579569271036
2017-07-29,-0.0028478270131034275,-0.0031228720591706944,-0.0017514041462428581
2017-07-30,0.0,0.0,0.0
2017-07-31,0.0,0.0,0.0
2017-08-01,-0.007356029538270491,0.0050971197445283745,0.0023688151557713045
2017-08-02,0.0010806305758517282,0.004722352457605607,-0.002111063266311851
2017-08-03,-0.006221870839955082,0.007648220838256819,0.005705049781053827
2017-08-04,0.0006208288263971561,0.002982560727488538,0.002865918031197343
2017-08-05,0.003283973457553152,-0.0005180676194099399,-0.0037375565102558896
2017-08-06,0.0,0.0,0.0
2017-08-07,0.0,0.0,0.0
2017-08-08,0.003735552250014377,-0.007107288855962556,0.0006666154132456189
2017-08-09,0.0031688921560068944,0.003039780002671552,0.0009222729556734152
2017-08-10,0.0006141563220833992,-0.005216722694510876,0.0005631928060187075
2017-08-11,0.0003683128245191079,-0.002924553034954976,-0.001075461655907695
2017-08-12,-0.0037508498749777145,0.003098882954769156,0.0002561672273659737
2017-08-13,0.0,0.0,0.0
2017-08-14,0.0,0.0,0.0
2017-08-15,0.0019079277082604557,0.0011324043021951314,-0.0034381047337081277
2017-08-16,0.00043031905747966087,-0.0028770726035962386,0.0022591917598311488
2017-08-17,0.0021794860744741465,-0.003323279109120953,-0.0024648261426244433
2017-08-18,0.0022971265403737336,-0.003466207976486284,-0.0036570645203429413
2017-08-19,-0.0011632179590039917,0.0004833571444211964,0.00020638770002560287
2017-08-20,0.0,0.0,0.0
2017-08-21,0.0,0.0,0.0
2017-08-22,0.0014385188799420382,-0.0028155401116866435,-0.002272610863976643
2017-08-23,-0.0003670847395151729,0.0022003177333432457,-0.0018632581344232419
2017-08-24,-0.00021419501007523603,-0.0007035750696990653,0.0008285433646787122
2017-08-25,0.00042834415047281746,0.002855199497377528,0.0008278574488433741
2017-08-26,0.00033642744953595987,-0.000394849413952458,-0.00010344470889537444
2017-08-27,0.0,0.0,0.0
2017-08-28,0.0,0.0,0.0
2017-08-29,0.0044241784470028115,0.007214249857842298,-0.0048220351128046655
2017-08-30,-0.00012178413776652913,0.008200145739048311,-0.00020792182214419175
2017-08-31,0.002706197014548769,-0.0015134810785058335,0.005133401643844103
2017-09-01,0.0037582635010484653,-0.004945565587470641,0.0009305211589538814
2017-09-02,0.004738272608211445,-0.002918056991023308,-0.0033643053393444043
2017-09-03,0.0,0.0,0.0
2017-09-04,0.0,0.0,0.0
2017-09-05,0.0033665005193329236,-0.0010473489938416908,-0.00192013344238194
2017-09-06,0.0008698391346151096,0.0011345785821733983,0.0021793283843477267
2017-09-07,0.005650492633953284,0.0013510865225089682,-0.0026469458817629504
2017-09-08,0.003600819281904055,0.0018275972190238642,-0.00041584364878274367
2017-09-09,0.0003564003601727789,0.005895118936307607,-0.0014568160745089746
2017-09-10,0.0,0.0,0.0
2017-09-11,0.0,0.0,0.0
2017-09-12,-0.001099309328564167,-0.0012974096876781037,0.0013528281370159623
2017-09-13,-0.00047575154773240523,-0.0021660971082571754,0.0028038857353955412
2017-09-14,-0.0008628770043097749,0.0069581282094665865,0.005481165798711275
2017-09-15,0.003061333029407334,-0.003192134536994904,0.0028322066358412957
